game_id,game_date,season,home_team,away_team,home_score,away_score,total_score,score_diff,closeness,lead_changes,times_tied,largest_lead,threes_made,three_pt_pct,fast_break_pts,paint_pts,to_pts,star,steals,blocks,clutch_ending,overtime,PR_total_score,PR_closeness,PR_lead_changes,PR_times_tied,PR_threes_made,PR_three_pt_pct,PR_steals,PR_blocks,PR_clutch_ending,PR_overtime,PR_star,PR_fast_break_pts,PR_paint_pts,PR_to_pts,Scoring,Competitiveness,Highlights,WatchIndex
0022401138,2025-04-06,2024-25,CLE,SAC,113,120,233,7,0.9699570815450643,12,9,14,24.0,0.3380281690140845,37,116,58,2.0414149999999998,21.0,8.0,0,0,0.6036943744752309,0.6666666666666666,0.8295549958018472,0.845088161209068,0.3341729638958858,0.3795130142737196,0.8593618807724601,0.35768261964735515,0.37405541561712846,0.5004198152812762,0.4424853064651553,0.7586062132661628,0.8858102434928632,0.9937027707808564,0.5520570948782535,0.6346207668625804,0.7455919395465995,0.6324750443138352
0022400695,2025-02-02,2024-25,DET,CHI,127,119,246,8,0.967479674796748,7,2,17,29.0,0.35365853658536583,47,124,40,2.134628,21.0,9.0,0,0,0.8312342569269522,0.6456759026028548,0.6192275398824517,0.32073887489504616,0.647774979009236,0.482367758186398,0.8593618807724601,0.47019311502938704,0.37405541561712846,0.5004198152812762,0.5507976490344249,0.9596977329974811,0.9575986565910999,0.7342569269521411,0.6911209068010076,0.5595937787373556,0.7966414777497901,0.6319835105886744
0022400734,2025-02-07,2024-25,CHA,SAS,117,116,233,1,0.9957081545064378,3,2,19,29.0,0.37662337662337664,32,100,25,1.8916390000000003,12.0,9.0,1,0,0.6036943744752309,0.984047019311503,0.3610411418975651,0.32073887489504616,0.647774979009236,0.6234256926952141,0.18681780016792612,0.47019311502938704,0.8740554156171285,0.5004198152812762,0.24853064651553317,0.5776658270361041,0.5717884130982368,0.17086481947942905,0.47050797649034426,0.7667826156491144,0.3966414777497901,0.6310237662095345
0022400393,2024-12-23,2024-25,ORL,BOS,108,104,212,4,0.9811320754716981,5,4,15,21.0,0.3181818181818182,32,94,52,1.951839,24.0,14.0,1,0,0.22753988245172124,0.809823677581864,0.5075566750629723,0.5260285474391267,0.16540722082283796,0.2653232577665827,0.9567590260285475,0.889168765743073,0.8740554156171285,0.5004198152812762,0.3232577665827036,0.5776658270361041,0.43073047858942065,0.964735516372796,0.3111880772460117,0.7215025388828915,0.7931989924433249,0.6308733324004105
0022400998,2025-03-19,2024-25,IND,DAL,135,131,266,4,0.9849624060150376,2,3,16,27.0,0.43548387096774194,18,108,34,2.4279479999999998,10.0,5.0,1,0,0.9748110831234257,0.8509655751469354,0.28085642317380355,0.426112510495382,0.5142737195633921,0.9126784214945424,0.10495382031905962,0.09697732997481108,0.8740554156171285,0.5004198152812762,0.783375314861461,0.09907640638119228,0.7703610411418975,0.49412258606213266,0.7865764063811922,0.6931550117948103,0.17884130982367757,0.6307914101128836
0022400827,2025-02-24,2024-25,UTA,POR,112,114,226,2,0.9911504424778761,8,4,13,32.0,0.36363636363636365,30,90,37,1.710548,14.0,8.0,1,0,0.4605373635600336,0.9202350965575147,0.6712846347607053,0.5260285474391267,0.8282955499580185,0.5461796809403863,0.3152812762384551,0.35768261964735515,0.8740554156171285,0.5004198152812762,0.07220822837951302,0.48866498740554154,0.33123425692695213,0.6255247691015953,0.33926322418136023,0.8052656830994361,0.45516372795969773,0.6304147425132941
0022400619,2025-01-22,2024-25,SAC,GSW,123,117,240,6,0.975,13,6,18,33.0,0.4230769230769231,28,86,43,2.3709480000000003,14.0,9.0,0,0,0.7455919395465995,0.7334172963895886,0.8560033585222502,0.672544080604534,0.8690176322418136,0.864399664147775,0.3152812762384551,0.47019311502938704,0.37405541561712846,0.5004198152812762,0.7531486146095718,0.40428211586901763,0.2313182199832074,0.8278757346767422,0.6501364399664149,0.6632281796009756,0.48438287153652393,0.63014769334826
0022400397,2024-12-23,2024-25,NYK,TOR,139,125,264,14,0.946969696969697,11,10,33,28.0,0.4307692307692308,49,110,43,2.900517,15.0,4.0,0,0,0.9685138539042821,0.4399664147774979,0.8018471872376155,0.8837111670864819,0.5751469353484466,0.8979848866498741,0.3950461796809404,0.058354324097397145,0.37405541561712846,0.5004198152812762,0.9605373635600336,0.9727120067170445,0.8089840470193115,0.8278757346767422,0.8676532325776658,0.5232297788972853,0.6453400503778337,0.6296873542308051
0022400831,2025-02-25,2024-25,HOU,MIL,100,97,197,3,0.9847715736040609,15,14,10,24.0,0.3333333333333333,31,80,41,1.5221,17.0,14.0,1,0,0.06297229219143577,0.8484466834592779,0.9021830394626364,0.9668345927791772,0.3341729638958858,0.34802686817800166,0.5680100755667506,0.889168765743073,0.8740554156171285,0.5004198152812762,0.0033585222502099076,0.535264483627204,0.1351805205709488,0.7695214105793451,0.1282010915197313,0.8360521370596936,0.6594458438287154,0.62965499346954
0022400085,2024-10-25,2024-25,LAL,PHX,123,116,239,7,0.9707112970711297,5,6,22,31.0,0.484375,49,96,45,2.1980380000000004,18.0,9.0,0,0,0.7258606213266163,0.6792611251049538,0.5075566750629723,0.672544080604534,0.7766582703610412,0.980688497061293,0.6553316540722083,0.47019311502938704,0.37405541561712846,0.5004198152812762,0.6112510495382032,0.9727120067170445,0.4731318219983207,0.8761544920235097,0.6579030226700251,0.5710687297589061,0.7894206549118388,0.6291692905121746
